1914-10-10,W,HOME,255,223,103,0,No Poll,No Poll,No Poll,259
1914-10-17,L,AWAY,255,171,0,28,No Poll,No Poll,No Poll,301
1914-10-24,W,SIOUX FALLS,255,230,33,0,No Poll,No Poll,No Poll,269
1914-10-31,W,HOME,255,21,21,7,No Poll,No Poll,No Poll,199
1914-11-07,L,AWAY,255,86,7,20,No Poll,No Poll,No Poll,160
1914-11-14,W,CHICAGO,255,204,48,6,No Poll,No Poll,No Poll,170
1914-11-26,W,AWAY,255,172,20,0,No Poll,No Poll,No Poll,276
1915-10-02,W,HOME,255,423,32,0,No Poll,No Poll,No Poll,156
1915-10-09,W,HOME,255,21,34,0,No Poll,No Poll,No Poll,199
1915-10-23,L,AWAY,255,291,19,20,No Poll,No Poll,No Poll,234
1915-10-30,W,HOME,255,230,6,0,No Poll,No Poll,No Poll,269
1915-11-06,W,AWAY,255,86,7,0,No Poll,No Poll,No Poll,160
1915-11-13,W,AWAY,255,413,41,0,No Poll,No Poll,No Poll,183
1915-11-25,W,AWAY,255,125,36,7,No Poll,No Poll,No Poll,279
1915-11-27,W,AWAY,255,360,55,2,No Poll,No Poll,No Poll,257
1916-09-30,W,HOME,255,433,48,0,No Poll,No Poll,No Poll,172
1916-10-07,W,AWAY,255,428,48,0,No Poll,No Poll,No Poll,299
1916-10-14,W,HOME,255,21,25,0,No Poll,No Poll,No Poll,199
1916-10-28,W,HOME,255,354,60,0,No Poll,No Poll,No Poll,291
1916-11-04,L,AWAY,255,86,10,30,No Poll,No Poll,No Poll,160
1916-11-11,W,SIOUX FALLS,255,46,21,0,No Poll,No Poll,No Poll,269
1916-11-18,W,AWAY,255,174,14,0,No Poll,No Poll,No Poll,227
1916-11-25,W,HOME,255,423,46,0,No Poll,No Poll,No Poll,156
1916-11-30,W,AWAY,255,147,20,0,No Poll,No Poll,No Poll,234
1917-10-06,W,HOME,255,366,55,0,No Poll,No Poll,No Poll,211
1917-10-13,T,AWAY,255,286,0,0,No Poll,No Poll,No Poll,300
1917-10-20,L,AWAY,255,147,0,7,No Poll,No Poll,No Poll,234
1917-10-27,W,HOME,255,46,40,0,No Poll,No Poll,No Poll,269
1917-11-03,W,AWAY,255,188,7,2,No Poll,No Poll,No Poll,160
1917-11-10,W,AWAY,255,241,13,0,No Poll,No Poll,No Poll,230
1917-11-17,W,HOME,255,94,23,0,No Poll,No Poll,No Poll,227
1917-11-24,W,AWAY,255,392,3,0,No Poll,No Poll,No Poll,294
1918-09-28,W,AWAY,660,346,26,6,No Poll,No Poll,No Poll,172
1918-11-02,W,AWAY,660,383,67,7,No Poll,No Poll,No Poll,291
1918-11-09,T,HOME,660,101,7,7,No Poll,No Poll,No Poll,197
1918-11-16,L,AWAY,660,193,7,13,No Poll,No Poll,No Poll,227
1918-11-23,W,AWAY,660,73,26,6,No Poll,No Poll,No Poll,256
1918-11-28,T,AWAY,660,424,0,0,No Poll,No Poll,No Poll,234
1919-10-04,W,HOME,660,366,14,0,No Poll,No Poll,No Poll,211
1919-10-11,W,HOME,660,197,60,7,No Poll,No Poll,No Poll,232
1919-10-18,W,AWAY,660,211,14,9,No Poll,No Poll,No Poll,234
1919-10-25,W,HOME,660,438,53,0,No Poll,No Poll,No Poll,298
1919-11-01,W,INDIANAPOLIS,660,291,16,3,No Poll,No Poll,No Poll,206
1919-11-08,W,AWAY,660,86,12,9,No Poll,No Poll,No Poll,160
1919-11-15,W,HOME,660,94,13,0,No Poll,No Poll,No Poll,227
1919-11-22,W,AWAY,660,73,33,13,No Poll,No Poll,No Poll,256
1919-11-27,W,AWAY,660,241,14,6,No Poll,No Poll,No Poll,230
1920-10-02,W,HOME,660,366,39,0,No Poll,No Poll,No Poll,211
1920-10-09,W,HOME,660,438,42,0,No Poll,No Poll,No Poll,298
1920-10-16,W,AWAY,660,211,16,7,No Poll,No Poll,No Poll,234
1920-10-23,W,HOME,660,195,28,3,No Poll,No Poll,No Poll,287
1920-10-30,W,AWAY,660,86,27,17,No Poll,No Poll,No Poll,160
1920-11-06,W,HOME,660,73,28,0,No Poll,No Poll,No Poll,256
1920-11-13,W,AWAY,660,291,13,10,No Poll,No Poll,No Poll,206
1920-11-20,W,AWAY,660,158,33,7,No Poll,No Poll,No Poll,240
1920-11-25,W,AWAY,660,191,25,0,No Poll,No Poll,No Poll,227
1921-09-24,W,HOME,660,366,56,0,No Poll,No Poll,No Poll,211
1921-10-01,W,HOME,660,179,57,10,No Poll,No Poll,No Poll,186
1921-10-08,L,AWAY,660,227,7,10,No Poll,No Poll,No Poll,208
1921-10-15,W,AWAY,660,436,33,0,No Poll,No Poll,No Poll,256
1921-10-22,W,HOME,660,178,7,0,No Poll,No Poll,No Poll,234
1921-10-29,W,AWAY,660,291,28,7,No Poll,No Poll,No Poll,206
1921-11-05,W,AWAY,660,86,28,0,No Poll,No Poll,No Poll,160
1921-11-08,W,POLO GROUNDS,660,200,48,0,No Poll,No Poll,No Poll,261
1921-11-12,W,HOME,660,326,42,7,No Poll,No Poll,No Poll,199
1921-11-19,W,AWAY,660,235,21,7,No Poll,No Poll,No Poll,221
1921-11-24,W,HOME,660,7,48,0,No Poll,No Poll,No Poll,227
1922-09-30,W,HOME,660,366,46,0,No Poll,No Poll,No Poll,211
1922-10-07,W,HOME,660,393,26,0,No Poll,No Poll,No Poll,263
1922-10-14,W,AWAY,660,243,20,0,No Poll,No Poll,No Poll,256
1922-10-21,W,HOME,660,242,34,7,No Poll,No Poll,No Poll,186
1922-10-28,W,AWAY,660,434,13,3,No Poll,No Poll,No Poll,195
1922-11-04,W,HOME,660,239,27,0,No Poll,No Poll,No Poll,206
1922-11-11,T,AWAY,660,86,0,0,No Poll,No Poll,No Poll,160
1922-11-18,W,AWAY,660,214,31,3,No Poll,No Poll,No Poll,167
1922-11-25,W,AWAY,660,429,19,0,No Poll,No Poll,No Poll,171
1922-11-30,L,AWAY,660,178,6,14,No Poll,No Poll,No Poll,234
1923-09-29,W,HOME,660,327,74,0,No Poll,No Poll,No Poll,211
1923-10-06,W,HOME,660,337,14,0,No Poll,No Poll,No Poll,216
1923-10-13,W,EBBETS FIELD,660,280,13,0,No Poll,No Poll,No Poll,160
1923-10-20,W,AWAY,660,40,25,2,No Poll,No Poll,No Poll,255
1923-10-27,W,HOME,660,434,35,7,No Poll,No Poll,No Poll,195
1923-11-03,W,HOME,660,243,34,7,No Poll,No Poll,No Poll,256
1923-11-10,L,AWAY,660,178,7,14,No Poll,No Poll,No Poll,234
1923-11-17,W,HOME,660,214,34,7,No Poll,No Poll,No Poll,167
1923-11-24,W,AWAY,660,429,26,0,No Poll,No Poll,No Poll,171
1923-11-29,W,AWAY,660,119,13,0,No Poll,No Poll,No Poll,263
1924-10-04,W,HOME,660,337,40,0,No Poll,No Poll,No Poll,216
1924-10-11,W,HOME,660,359,34,0,No Poll,No Poll,No Poll,291
1924-10-18,W,POLO GROUNDS,660,280,13,7,No Poll,No Poll,No Poll,160
1924-10-25,W,AWAY,660,40,12,0,No Poll,No Poll,No Poll,255
1924-11-01,W,HOME,660,434,34,3,No Poll,No Poll,No Poll,195
1924-11-08,W,AWAY,660,235,38,3,No Poll,No Poll,No Poll,300
1924-11-15,W,HOME,660,178,34,6,No Poll,No Poll,No Poll,234
1924-11-22,W,SOLDIER FIELD,660,205,13,6,No Poll,No Poll,No Poll,240
1924-11-29,W,FORBES FIELD,660,429,40,19,No Poll,No Poll,No Poll,171
1925-01-01,W,ROSE BOWL,660,204,27,10,No Poll,No Poll,No Poll,275
1925-09-26,W,HOME,660,168,41,0,No Poll,No Poll,No Poll,162
1925-10-03,W,HOME,660,668,69,0,No Poll,No Poll,No Poll,216
1925-10-10,W,HOME,660,413,19,3,No Poll,No Poll,No Poll,163
1925-10-17,L,YANKEE STADIUM,660,280,0,27,No Poll,No Poll,No Poll,160
1925-10-24,W,AWAY,660,102,19,7,No Poll,No Poll,No Poll,228
1925-10-31,W,AWAY,660,434,13,0,No Poll,No Poll,No Poll,195
1925-11-07,T,AWAY,660,229,0,0,No Poll,No Poll,No Poll,251
1925-11-14,W,HOME,660,429,26,0,No Poll,No Poll,No Poll,171
1925-11-21,W,HOME,660,205,13,10,No Poll,No Poll,No Poll,240
1925-11-26,L,AWAY,660,146,0,17,No Poll,No Poll,No Poll,234
1926-10-02,W,HOME,660,382,77,0,No Poll,No Poll,No Poll,163
1926-10-09,W,AWAY,660,102,20,7,No Poll,No Poll,No Poll,228
1926-10-16,W,HOME,660,229,28,0,No Poll,No Poll,No Poll,251
1926-10-23,W,AWAY,660,205,6,0,No Poll,No Poll,No Poll,240
1926-10-30,W,HOME,660,434,12,0,No Poll,No Poll,No Poll,195
1926-11-06,W,HOME,660,214,26,0,No Poll,No Poll,No Poll,206
1926-11-13,W,YANKEE STADIUM,660,22,7,0,No Poll,No Poll,No Poll,160
1926-11-20,W,HOME,660,342,21,0,No Poll,No Poll,No Poll,188
1926-11-27,L,FORBES FIELD,660,429,0,19,No Poll,No Poll,No Poll,171
1926-12-04,W,AWAY,660,227,13,12,No Poll,No Poll,No Poll,271
1927-10-01,W,HOME,660,335,28,7,No Poll,No Poll,No Poll,180
1927-10-08,W,AWAY,660,84,20,0,No Poll,No Poll,No Poll,187
1927-10-15,W,AWAY,660,33,19,6,No Poll,No Poll,No Poll,233
1927-10-22,W,AWAY,660,214,19,6,No Poll,No Poll,No Poll,206
1927-10-29,W,HOME,660,434,26,7,No Poll,No Poll,No Poll,195
